date,T_max_C,T_min_C,T_mean_C,RH_mean_pct,wind_2m_ms,Rs_MJm2day,precip_mm,ET0_OM_mm_day,precip_hours
2020-08-17,27.2,23.0,24.5,86,4.08,18.55,0.2,3.5,2.0
2020-08-18,28.0,23.2,24.9,85,3.98,22.75,0.0,4.31,0.0
2020-08-19,27.5,23.2,24.7,87,4.21,21.48,0.5,4.0,5.0
2020-08-20,27.6,23.3,24.8,85,4.59,18.99,0.2,3.68,2.0
2020-08-21,26.7,23.5,24.5,87,4.53,15.32,1.2,3.02,9.0
2020-08-22,25.9,23.0,24.1,89,4.17,12.18,0.2,2.38,2.0
2020-08-23,26.8,22.6,24.2,89,3.7,19.71,0.4,3.6,4.0
2020-08-24,27.1,22.5,24.1,87,3.98,18.68,0.1,3.6,1.0
2020-08-25,26.7,22.6,24.1,88,3.7,16.16,0.4,3.14,3.0
2020-08-26,27.2,22.5,24.3,87,3.1,20.46,0.1,3.86,1.0
2020-08-27,27.6,22.9,24.8,86,3.82,20.79,0.2,3.99,2.0
2020-08-28,28.1,23.4,25.0,85,4.43,19.04,0.7,3.74,7.0
2020-08-29,27.6,23.1,24.9,86,3.68,19.1,1.0,3.67,7.0
2020-08-30,27.5,23.2,24.9,85,3.98,20.12,0.8,3.85,7.0
2020-08-31,27.3,23.5,24.8,86,4.01,15.72,0.9,3.13,7.0
2020-09-01,27.1,23.7,24.6,86,3.25,8.73,0.6,2.03,5.0
2020-09-02,27.2,23.5,24.5,89,3.25,11.84,1.9,2.37,10.0
2020-09-03,27.5,23.3,24.9,87,3.72,20.17,0.4,3.75,3.0
2020-09-04,28.0,23.5,25.2,86,3.73,19.38,0.4,3.77,4.0
2020-09-05,28.4,23.7,25.3,83,4.75,18.64,0.6,3.86,5.0
2020-09-06,27.2,24.0,25.1,84,4.11,15.56,1.7,3.21,12.0
2020-09-07,27.4,23.9,25.2,84,3.96,19.25,0.8,3.74,6.0
2020-09-08,27.9,24.0,25.5,84,4.09,19.79,0.0,3.91,0.0
2020-09-09,27.1,23.6,24.9,87,3.91,10.95,6.7,2.39,12.0
2020-09-10,27.0,23.5,24.8,88,3.59,17.33,3.4,3.22,13.0
2020-09-11,27.4,23.7,25.2,87,3.61,15.0,1.0,3.01,7.0
2020-09-12,28.5,24.0,25.6,85,3.76,19.88,2.0,3.87,3.0
2020-09-13,26.5,23.1,24.5,92,2.93,8.72,6.3,1.8,13.0
2020-09-14,27.2,23.6,25.1,89,3.35,20.14,1.6,3.64,10.0
2020-09-15,28.1,23.6,25.1,87,3.71,16.24,2.1,3.17,5.0
2020-09-16,28.4,23.5,25.2,86,4.56,19.43,1.8,3.73,9.0
2020-09-17,26.8,23.4,24.8,88,3.84,20.55,1.7,3.7,10.0
2020-09-18,27.0,23.2,24.8,88,2.82,13.52,0.0,2.7,0.0
2020-09-19,27.9,23.5,25.1,89,2.9,15.32,1.7,2.97,10.0
2020-09-20,26.4,23.5,24.8,90,3.28,8.56,0.4,1.85,3.0
2020-09-21,28.2,23.6,25.5,85,4.22,20.75,1.6,3.99,7.0
2020-09-22,28.2,23.5,25.5,86,3.81,19.17,2.1,3.72,8.0
2020-09-23,27.1,23.7,25.2,88,3.6,18.14,9.4,3.35,10.0
2020-09-24,28.2,23.5,24.9,89,2.2,13.24,1.4,2.64,3.0
2020-09-25,28.2,23.1,25.2,87,2.97,23.64,0.0,4.35,0.0
2020-09-26,27.9,23.7,25.5,86,3.24,19.12,5.0,3.71,6.0
2020-09-27,27.4,23.3,25.2,87,3.0,14.3,9.2,2.87,15.0
2020-09-28,28.1,23.0,25.3,87,3.28,17.78,1.0,3.4,4.0
2020-09-29,28.0,24.1,25.7,86,3.71,17.44,2.2,3.42,4.0
2020-09-30,27.9,24.0,25.6,85,4.2,15.52,2.5,3.15,10.0
2020-10-01,27.4,23.6,25.3,87,3.61,20.06,2.7,3.72,14.0
2020-10-02,27.8,23.5,25.5,86,2.78,20.92,0.4,3.94,4.0
2020-10-03,27.9,24.3,25.8,84,2.69,20.71,0.0,3.97,0.0
2020-10-04,28.5,24.0,25.9,85,2.74,23.38,0.0,4.43,0.0
2020-10-05,28.5,24.0,25.9,87,2.6,16.95,3.1,3.38,6.0
2020-10-06,29.4,23.6,26.0,87,3.01,17.83,3.1,3.57,9.0
2020-10-07,27.2,23.6,25.3,89,2.5,13.43,6.1,2.7,11.0
2020-10-08,28.5,23.5,25.7,87,2.55,13.33,19.8,2.78,13.0
2020-10-09,28.5,23.0,25.1,89,2.94,16.42,21.0,3.16,21.0
2020-10-10,27.5,23.7,25.3,88,2.98,16.63,6.2,3.17,14.0
2020-10-11,28.0,24.0,25.4,88,2.32,14.36,11.5,2.86,17.0
2020-10-12,28.9,22.9,25.7,86,2.98,21.43,0.9,4.16,3.0
2020-10-13,29.0,23.8,26.1,85,3.46,21.78,1.5,4.22,2.0
2020-10-14,28.2,24.0,25.8,87,3.05,17.55,19.2,3.44,12.0
2020-10-15,28.1,23.9,25.8,88,2.95,20.06,7.9,3.78,11.0
2020-10-16,28.9,23.6,26.0,86,3.25,20.12,0.2,3.9,1.0
2020-10-17,27.7,24.2,25.6,88,2.26,14.17,10.7,2.8,9.0
2020-10-18,28.0,23.4,25.8,88,2.25,20.97,0.7,3.94,6.0
2020-10-19,29.1,24.0,26.4,86,2.66,18.8,3.0,3.73,5.0
2020-10-20,28.9,24.4,26.4,87,3.08,16.84,0.5,3.37,3.0
2020-10-21,29.5,24.1,26.5,86,2.77,22.1,0.3,4.31,2.0
2020-10-22,28.9,25.1,26.8,85,3.16,19.99,0.9,3.95,5.0
2020-10-23,29.3,24.5,26.8,85,3.3,19.14,0.7,3.87,3.0
2020-10-24,30.1,24.5,26.9,85,3.37,20.94,0.4,4.24,3.0
2020-10-25,27.5,25.2,26.0,88,2.48,10.59,4.8,2.22,7.0
2020-10-26,29.6,24.6,26.6,87,2.08,18.01,0.9,3.61,7.0
2020-10-27,29.2,24.8,26.7,87,2.43,18.06,0.7,3.58,5.0
2020-10-28,30.1,24.5,26.3,88,2.3,16.76,7.3,3.36,4.0
2020-10-29,29.4,24.9,26.9,85,2.26,18.59,1.3,3.73,7.0
2020-10-30,28.9,24.1,26.6,87,2.19,16.92,0.5,3.38,3.0
2020-10-31,30.0,25.2,27.1,85,2.57,19.49,1.1,3.96,4.0
2020-11-01,29.6,25.2,27.0,86,2.88,18.49,1.2,3.73,6.0
2020-11-02,28.4,24.6,26.6,86,2.34,17.32,1.6,3.42,8.0
2020-11-03,29.2,23.8,26.7,87,2.18,18.87,0.4,3.73,3.0
2020-11-04,29.6,25.2,27.1,87,2.22,18.13,1.4,3.67,6.0
2020-11-05,29.9,25.0,27.0,87,2.15,14.39,5.8,2.97,5.0
2020-11-06,29.8,25.5,27.5,85,2.81,18.17,0.7,3.77,6.0
2020-11-07,29.8,25.2,27.4,84,3.25,17.44,2.8,3.69,7.0
2020-11-08,30.5,25.2,27.5,83,2.77,18.86,0.4,3.96,3.0
2020-11-09,29.7,25.0,27.2,85,2.44,18.13,6.4,3.71,5.0
2020-11-10,29.1,25.5,26.9,87,2.08,17.29,4.6,3.42,7.0
2020-11-11,29.9,24.5,26.9,86,1.8,18.48,4.2,3.73,6.0
2020-11-12,30.4,24.5,27.4,84,2.11,19.78,4.9,4.06,6.0
2020-11-13,31.0,24.7,27.6,83,2.51,20.48,0.4,4.28,3.0
2020-11-14,30.4,25.2,27.6,84,2.37,18.78,1.6,3.93,6.0
2020-11-15,30.5,25.5,27.8,82,2.75,18.19,0.9,3.9,2.0
2020-11-16,29.9,24.9,27.2,85,2.74,15.91,3.9,3.3,6.0
2020-11-17,29.3,25.0,27.1,85,2.59,17.18,4.3,3.57,5.0
2020-11-18,30.0,25.0,27.4,84,2.82,16.21,2.1,3.5,7.0
2020-11-19,29.1,24.9,27.1,86,2.77,17.95,0.5,3.63,2.0
2020-11-20,29.9,24.7,27.0,85,2.24,19.14,0.5,3.88,2.0
2020-11-21,29.9,25.0,27.3,83,2.44,18.2,0.9,3.8,3.0
2020-11-22,30.4,25.5,27.6,84,3.03,17.23,1.2,3.66,1.0
2020-11-23,30.0,24.8,27.4,84,3.0,18.9,1.0,3.94,7.0
2020-11-24,29.9,25.5,27.4,84,2.89,16.88,1.4,3.54,6.0
2020-11-25,30.4,24.9,27.1,85,2.99,16.52,1.3,3.46,3.0
2020-11-26,29.4,25.5,26.9,85,3.03,13.42,9.1,2.89,8.0
2020-11-27,28.7,24.5,26.6,86,3.09,14.6,13.6,3.01,9.0
2020-11-28,29.1,24.9,26.6,87,2.21,15.26,1.9,3.1,6.0
2020-11-29,29.9,23.9,26.9,86,2.27,18.3,0.6,3.73,1.0
2020-11-30,30.5,25.1,27.5,85,2.95,17.58,0.7,3.7,3.0
2020-12-01,29.5,25.0,27.3,86,3.05,16.65,0.8,3.46,7.0
2020-12-02,30.1,25.0,27.4,84,3.58,17.47,1.6,3.77,6.0
2020-12-03,30.5,24.9,27.4,83,3.62,17.57,1.9,3.8,5.0
2020-12-04,30.1,24.9,27.4,84,3.49,18.22,0.2,3.87,2.0
2020-12-05,30.2,25.4,27.6,83,3.38,18.83,0.0,4.01,0.0
2020-12-06,30.5,25.0,27.5,83,3.31,18.33,0.0,3.92,0.0
2020-12-07,30.0,25.6,27.5,83,3.46,15.53,3.4,3.45,6.0
2020-12-08,29.8,25.0,27.2,84,2.98,15.5,1.4,3.35,4.0
2020-12-09,29.8,25.6,27.3,84,3.16,16.01,1.7,3.47,8.0
2020-12-10,30.4,25.3,27.5,83,3.47,16.73,1.6,3.65,6.0
2020-12-11,30.5,25.4,27.5,84,3.58,16.15,0.1,3.53,1.0
2020-12-12,29.9,25.8,27.5,85,3.45,15.93,3.8,3.38,7.0
2020-12-13,29.6,25.1,27.2,86,3.0,16.0,3.3,3.31,9.0
2020-12-14,29.5,25.2,27.0,86,3.08,15.56,1.9,3.22,7.0
2020-12-15,29.5,25.0,27.0,86,2.9,14.88,1.1,3.11,7.0
2020-12-16,29.4,25.4,27.1,86,3.08,15.22,1.1,3.2,6.0
2020-12-17,29.9,24.9,27.0,86,3.04,16.57,0.7,3.4,3.0
2020-12-18,30.4,25.0,27.1,86,3.27,16.28,0.7,3.4,4.0
2020-12-19,29.8,24.7,27.0,85,3.15,18.15,0.0,3.71,0.0
2020-12-20,29.6,24.7,27.1,86,2.72,16.3,1.5,3.39,4.0
2020-12-21,30.5,24.8,27.1,86,2.68,16.62,1.0,3.44,2.0
2020-12-22,30.0,24.9,27.2,87,2.58,15.3,0.1,3.2,1.0
2020-12-23,30.2,25.1,27.4,86,2.83,17.65,0.1,3.66,1.0
2020-12-24,29.8,25.0,26.9,87,2.2,14.78,1.2,3.04,5.0
2020-12-25,30.0,24.6,27.1,87,2.22,17.11,0.5,3.49,3.0
2020-12-26,31.4,24.2,27.3,85,2.47,17.86,0.3,3.73,2.0
2020-12-27,30.2,24.4,27.0,86,2.06,16.73,0.5,3.5,4.0
2020-12-28,30.6,24.6,27.2,85,2.46,16.08,0.2,3.47,2.0
2020-12-29,31.2,24.7,27.4,84,2.49,18.71,0.1,3.96,1.0
2020-12-30,30.9,24.8,27.3,86,2.42,16.84,0.4,3.54,3.0
2020-12-31,30.6,25.0,27.5,84,2.89,16.33,0.8,3.59,7.0
2021-01-01,31.0,25.0,27.6,84,3.56,17.77,0.0,3.86,0.0
2021-01-02,30.8,26.0,28.1,83,3.72,16.95,0.4,3.76,2.0
2021-01-03,31.0,25.7,27.8,84,3.33,16.33,1.1,3.57,4.0
2021-01-04,31.4,25.6,27.8,84,3.22,16.16,3.0,3.54,4.0
2021-01-05,31.1,25.8,28.1,83,3.9,17.17,0.6,3.85,3.0
2021-01-06,31.3,26.5,28.1,83,4.09,15.78,1.7,3.64,6.0
2021-01-07,30.2,26.2,27.8,82,3.94,14.52,1.6,3.44,6.0
2021-01-08,30.2,25.6,27.5,84,3.6,14.97,1.5,3.3,5.0
2021-01-09,30.6,24.9,27.5,84,3.48,17.12,0.2,3.68,2.0
2021-01-10,30.9,25.2,27.4,86,3.4,17.46,0.0,3.68,0.0
2021-01-11,30.6,25.1,27.4,85,3.33,18.35,0.0,3.86,0.0
2021-01-12,30.9,24.7,27.3,83,3.39,17.76,0.0,3.87,0.0
2021-01-13,30.5,25.8,27.4,84,3.66,16.76,0.5,3.63,2.0
2021-01-14,30.4,25.0,27.1,85,3.07,16.37,0.8,3.48,3.0
2021-01-15,30.0,25.1,27.0,86,3.07,17.0,0.4,3.54,2.0
2021-01-16,29.5,25.0,26.7,86,3.11,15.57,2.4,3.26,5.0
2021-01-17,30.1,24.7,27.0,86,2.37,17.12,0.0,3.53,0.0
2021-01-18,30.2,24.2,27.0,87,2.67,16.89,1.4,3.53,4.0
2021-01-19,30.5,24.9,27.1,86,3.06,14.52,1.3,3.14,3.0
2021-01-20,30.8,25.0,27.3,86,2.71,16.69,0.2,3.47,2.0
2021-01-21,30.5,24.5,27.0,85,2.48,17.1,0.1,3.58,1.0
2021-01-22,29.5,24.8,26.9,87,2.21,15.53,1.7,3.24,6.0
2021-01-23,30.6,23.7,27.0,85,2.36,18.34,0.0,3.87,0.0
2021-01-24,30.1,24.0,26.7,84,2.51,19.06,0.0,4.05,0.0
2021-01-25,30.9,24.0,27.1,81,2.74,19.07,0.0,4.22,0.0
2021-01-26,30.5,24.4,27.4,84,3.15,18.67,0.0,3.99,0.0
2021-01-27,30.6,25.0,27.6,84,3.47,16.95,0.3,3.71,3.0
2021-01-28,30.7,26.0,28.0,82,3.28,17.36,0.7,3.86,3.0
2021-01-29,31.1,26.0,28.0,84,2.87,16.91,1.8,3.7,6.0
2021-01-30,30.9,25.6,27.9,84,3.13,15.45,0.4,3.46,1.0
2021-01-31,30.8,25.9,28.1,83,3.41,15.29,0.9,3.49,4.0
2021-02-01,30.5,25.9,28.0,85,3.58,17.08,0.6,3.69,5.0
2021-02-02,30.4,26.2,28.0,84,2.87,15.31,2.9,3.4,8.0
2021-02-03,30.5,26.1,27.9,85,2.94,16.47,1.4,3.54,4.0
2021-02-04,30.8,26.3,28.1,84,3.38,17.04,1.1,3.72,4.0
2021-02-05,30.6,25.5,27.6,85,3.07,16.31,4.0,3.5,6.0
2021-02-06,30.9,26.0,28.1,84,3.61,17.2,0.7,3.79,4.0
2021-02-07,31.5,26.2,28.5,82,3.76,17.37,0.9,3.98,2.0
2021-02-08,30.7,26.5,28.3,82,4.09,16.1,1.1,3.74,4.0
2021-02-09,31.6,25.7,28.3,82,3.7,19.45,0.6,4.27,1.0
2021-02-10,31.1,26.4,28.5,83,3.61,18.56,0.6,4.14,5.0
2021-02-11,31.5,26.9,28.7,82,3.95,18.3,0.0,4.16,0.0
2021-02-12,31.5,26.5,28.5,84,3.49,16.32,0.5,3.65,2.0
2021-02-13,31.8,27.0,28.7,82,4.07,19.32,0.0,4.29,0.0
2021-02-14,31.2,26.9,28.3,81,4.02,18.31,1.6,4.15,5.0
2021-02-15,31.2,26.2,28.1,83,3.4,17.88,1.6,3.92,4.0
2021-02-16,31.2,26.3,28.3,83,3.6,17.91,2.9,4.01,8.0
2021-02-17,30.5,26.1,27.9,84,3.12,18.42,4.6,3.94,6.0
2021-02-18,30.8,25.5,27.7,84,2.93,17.96,1.0,3.85,5.0
2021-02-19,30.0,24.9,27.2,85,2.3,16.23,1.7,3.48,6.0
2021-02-20,31.4,24.1,27.4,80,2.55,21.02,0.1,4.54,1.0
2021-02-21,30.5,24.3,27.4,81,2.89,20.25,0.0,4.41,0.0
2021-02-22,30.9,24.4,27.7,80,3.14,19.66,0.0,4.39,0.0
2021-02-23,31.5,26.4,28.3,77,3.22,20.58,0.0,4.69,0.0
2021-02-24,31.6,25.5,28.3,79,3.31,19.22,2.3,4.45,2.0
2021-02-25,33.0,26.5,28.4,80,4.27,17.99,1.6,4.25,4.0
2021-02-26,31.0,26.2,28.3,78,3.84,18.24,0.5,4.32,3.0
2021-02-27,30.8,26.5,28.2,79,2.96,18.57,1.4,4.17,3.0
2021-02-28,31.0,26.0,28.3,78,3.4,19.7,0.7,4.48,4.0
2021-03-01,32.4,26.2,28.6,80,3.54,19.03,1.1,4.4,2.0
2021-03-02,31.6,27.0,28.9,80,3.92,18.82,0.6,4.36,6.0
2021-03-03,32.0,26.6,28.8,81,3.64,18.05,1.0,4.15,5.0
2021-03-04,32.5,27.2,29.0,81,4.29,19.38,1.6,4.47,2.0
2021-03-05,31.3,27.3,28.9,81,4.8,18.08,0.9,4.26,3.0
2021-03-06,31.5,26.9,28.9,80,4.47,18.09,0.2,4.33,2.0
2021-03-07,30.2,27.0,28.3,83,4.48,17.94,1.6,3.97,6.0
2021-03-08,31.8,26.8,28.7,80,4.53,20.03,0.4,4.61,3.0
2021-03-09,31.8,26.7,28.6,80,4.58,19.71,0.6,4.57,2.0
2021-03-10,31.9,26.2,28.5,79,4.87,21.1,0.6,4.87,1.0
2021-03-11,29.9,26.3,27.8,84,4.22,14.15,0.9,3.29,7.0
2021-03-12,31.7,25.3,28.1,81,3.73,20.08,4.2,4.43,3.0
2021-03-13,32.5,25.3,27.9,82,3.0,15.57,1.5,3.56,6.0
2021-03-14,30.5,25.0,27.1,84,3.37,11.09,2.2,2.7,4.0
2021-03-15,31.0,25.8,27.9,81,3.67,18.5,0.0,4.19,0.0
2021-03-16,31.2,26.5,28.3,80,4.43,17.94,0.1,4.26,1.0
2021-03-17,30.5,25.8,27.7,81,4.52,16.56,10.0,3.93,8.0
2021-03-18,31.2,25.2,26.8,84,2.84,16.68,5.9,3.54,4.0
2021-03-19,29.9,24.5,27.1,82,2.36,19.9,0.0,4.16,0.0
2021-03-20,30.0,24.6,27.3,84,1.97,19.53,0.4,4.07,1.0
2021-03-21,31.2,25.6,27.9,82,3.33,20.03,1.5,4.3,3.0
2021-03-22,31.1,25.8,27.8,81,4.76,18.93,3.5,4.33,6.0
2021-03-23,30.2,24.8,26.9,84,4.03,14.49,1.4,3.31,5.0
2021-03-24,30.4,24.9,27.4,81,3.44,18.97,3.2,4.16,3.0
2021-03-25,29.2,25.7,27.2,84,3.87,16.71,0.9,3.6,6.0
2021-03-26,30.0,23.5,27.1,84,2.62,22.68,0.0,4.7,0.0
2021-03-27,30.1,26.5,27.9,82,2.97,19.08,1.1,4.1,5.0
2021-03-28,31.4,25.4,27.4,85,2.85,19.05,2.8,3.98,2.0
2021-03-29,30.6,25.8,27.7,83,3.1,19.87,0.7,4.24,3.0
2021-03-30,31.0,25.4,27.6,83,3.15,20.37,0.0,4.36,0.0
2021-03-31,31.4,26.3,28.3,81,3.76,20.66,0.0,4.58,0.0
2021-04-01,30.0,26.5,28.1,83,3.03,18.63,0.5,4.01,4.0
2021-04-02,31.4,27.0,28.7,82,3.39,20.25,0.9,4.46,6.0
2021-04-03,31.5,26.8,28.6,81,3.35,20.16,1.0,4.47,7.0
2021-04-04,31.0,26.6,28.6,81,3.77,20.62,0.0,4.57,0.0
2021-04-05,31.0,26.9,28.5,82,3.97,17.3,2.3,3.97,6.0
2021-04-06,31.4,26.5,28.7,82,4.04,19.83,0.2,4.44,1.0
2021-04-07,31.8,27.5,29.1,80,3.66,20.64,0.0,4.69,0.0
2021-04-08,31.0,27.2,28.9,81,4.22,19.37,0.6,4.41,6.0
2021-04-09,31.9,27.2,29.0,80,3.85,21.71,0.7,4.9,2.0
2021-04-10,31.5,25.5,28.2,81,3.23,20.71,0.1,4.51,1.0
2021-04-11,31.1,25.5,28.4,81,3.28,20.03,0.0,4.48,0.0
2021-04-12,32.2,25.6,28.5,82,2.8,17.43,1.3,3.98,2.0
2021-04-13,31.9,26.6,28.8,78,3.49,20.68,0.0,4.8,0.0
2021-04-14,31.8,26.9,28.7,80,3.83,19.36,1.0,4.44,6.0
2021-04-15,32.6,26.4,28.8,76,3.1,21.74,0.0,4.96,0.0
2021-04-16,31.8,27.1,29.0,74,4.33,18.87,0.0,4.83,0.0
2021-04-17,31.0,26.0,28.0,82,3.77,17.3,10.4,3.89,15.0
2021-04-18,31.7,24.0,26.9,86,2.51,15.77,3.4,3.33,7.0
2021-04-19,30.8,24.2,27.5,84,2.4,19.84,0.0,4.18,0.0
2021-04-20,30.4,25.6,27.8,85,3.16,19.89,1.7,4.06,4.0
2021-04-21,31.2,26.5,28.7,80,3.36,22.86,0.0,4.91,0.0
2021-04-22,32.8,26.5,29.1,79,3.21,21.51,1.1,4.82,1.0
2021-04-23,31.9,27.0,29.2,79,3.8,21.21,1.5,4.83,2.0
2021-04-24,31.4,25.6,28.5,81,4.02,17.96,5.0,4.14,9.0
2021-04-25,31.0,25.5,28.0,84,3.3,19.86,0.8,4.22,8.0
2021-04-26,31.6,26.4,28.6,81,3.13,20.17,1.4,4.4,3.0
2021-04-27,31.5,27.1,28.8,80,3.77,19.09,0.9,4.34,5.0
2021-04-28,31.1,25.7,27.4,84,3.1,16.16,2.8,3.47,5.0
2021-04-29,31.1,24.5,27.5,82,2.8,21.0,0.0,4.38,0.0
2021-04-30,30.9,26.0,28.3,80,2.83,23.23,0.0,4.9,0.0
2021-05-01,31.7,26.0,28.7,79,3.62,22.84,0.0,5.05,0.0
2021-05-02,31.9,27.1,28.9,79,3.97,20.33,1.3,4.61,3.0
2021-05-03,31.5,26.0,27.8,84,4.43,19.68,5.1,4.2,18.0
2021-05-04,29.4,25.4,27.0,86,3.21,12.51,3.4,2.77,9.0
2021-05-05,31.1,25.4,27.8,82,3.51,16.68,0.6,3.85,2.0
2021-05-06,30.7,25.6,27.6,81,4.23,20.02,5.1,4.34,9.0
2021-05-07,30.4,25.2,27.5,84,3.91,19.0,8.9,4.05,10.0
2021-05-08,27.5,23.8,25.6,89,3.2,7.21,72.3,1.69,15.0
2021-05-09,29.5,24.9,26.7,85,2.19,13.05,2.5,2.77,9.0
2021-05-10,30.1,24.3,27.2,84,2.19,21.7,1.1,4.39,4.0
2021-05-11,30.4,25.1,27.5,82,3.04,22.46,0.3,4.68,2.0
2021-05-12,30.3,25.5,27.9,76,3.81,22.04,0.0,4.94,0.0
2021-05-13,31.0,25.8,28.0,78,3.8,23.22,0.0,4.93,0.0
2021-05-14,30.8,25.7,27.8,82,2.7,21.27,0.9,4.39,3.0
2021-05-15,30.5,25.9,27.9,83,2.81,21.33,2.6,4.46,5.0
2021-05-16,29.9,25.2,27.3,85,3.08,16.81,0.7,3.58,3.0
2021-05-17,30.3,25.6,27.8,82,3.66,17.6,2.6,3.87,6.0
2021-05-18,28.6,26.0,26.9,86,2.73,10.32,2.7,2.33,7.0
2021-05-19,30.0,25.2,27.5,84,3.45,21.34,0.2,4.36,2.0
2021-05-20,31.5,25.8,27.8,82,3.77,21.6,3.6,4.56,5.0
2021-05-21,30.4,25.8,27.7,82,3.64,20.12,3.3,4.3,6.0
2021-05-22,30.9,25.4,27.1,84,2.59,17.89,0.2,3.74,1.0
2021-05-23,30.9,23.9,27.3,82,2.23,22.24,0.0,4.66,0.0
2021-05-24,30.7,26.5,28.0,80,2.6,18.91,0.0,4.1,0.0
2021-05-25,30.5,26.0,28.1,81,3.76,21.69,1.0,4.66,9.0
2021-05-26,31.5,26.0,28.2,81,3.89,20.67,4.0,4.52,11.0
2021-05-27,30.5,25.9,28.0,82,4.0,20.81,1.2,4.45,6.0
2021-05-28,30.5,25.5,27.9,83,2.87,20.75,3.1,4.34,10.0
2021-05-29,30.2,26.1,27.9,84,2.52,18.71,2.2,3.87,9.0
2021-05-30,31.1,26.0,27.7,85,2.87,18.28,7.9,3.83,8.0
2021-05-31,29.6,25.4,27.2,85,3.68,12.83,3.9,2.97,14.0
2021-06-01,30.2,25.1,27.2,83,3.1,11.88,0.0,2.81,0.0
2021-06-02,30.2,26.2,27.9,83,2.62,17.51,0.9,3.73,7.0
2021-06-03,29.8,25.9,27.8,83,3.32,18.27,1.3,3.89,8.0
2021-06-04,29.6,25.9,27.4,83,3.12,16.52,2.9,3.56,10.0
2021-06-05,30.6,24.5,26.9,82,2.55,16.87,5.5,3.66,10.0
2021-06-06,29.8,24.8,27.2,82,2.46,19.13,2.0,3.99,5.0
2021-06-07,28.7,25.2,27.1,83,2.24,18.66,4.8,3.75,7.0
2021-06-08,30.4,24.6,27.0,85,2.24,18.69,2.6,3.88,5.0
2021-06-09,29.8,24.3,26.8,86,2.14,19.18,5.0,3.84,7.0
2021-06-10,29.1,24.1,26.6,87,2.1,14.08,1.5,3.01,7.0
2021-06-11,30.2,24.6,27.1,83,3.0,20.22,1.9,4.2,2.0
2021-06-12,30.6,24.3,27.1,84,2.16,19.51,1.0,3.99,4.0
2021-06-13,30.0,24.4,27.2,82,2.25,19.31,0.3,4.09,2.0
2021-06-14,29.9,26.0,27.8,81,2.57,14.69,0.7,3.3,4.0
2021-06-15,30.0,24.8,27.3,85,3.35,15.88,4.3,3.36,5.0
2021-06-16,31.7,25.1,27.0,81,3.13,13.01,0.7,3.15,6.0
2021-06-17,30.5,24.6,27.1,82,3.13,18.58,0.8,3.98,2.0
2021-06-18,29.0,25.5,26.9,83,3.29,15.69,6.3,3.36,10.0
2021-06-19,29.2,25.2,26.7,83,3.22,14.04,10.0,3.06,14.0
2021-06-20,27.5,24.2,25.4,89,2.81,10.14,19.4,2.12,24.0
2021-06-21,28.6,23.9,25.2,85,2.89,9.05,31.2,2.22,13.0
2021-06-22,29.4,23.6,26.0,84,2.79,16.86,5.3,3.44,7.0
2021-06-23,27.5,24.5,25.5,89,2.19,8.32,13.3,1.83,18.0
2021-06-24,27.0,23.7,25.0,90,1.79,12.6,7.8,2.51,18.0
2021-06-25,29.0,23.5,26.1,86,2.62,19.26,3.5,3.82,6.0
2021-06-26,26.0,23.5,24.9,92,1.81,7.06,9.8,1.52,11.0
2021-06-27,27.9,22.0,25.1,86,1.67,14.43,0.0,2.92,0.0
2021-06-28,29.2,23.4,26.0,86,3.35,20.6,10.4,3.97,10.0
2021-06-29,28.6,24.0,25.8,87,2.69,12.86,5.7,2.68,6.0
2021-06-30,28.0,24.6,26.0,86,2.99,17.34,6.2,3.39,7.0
2021-07-01,28.8,23.9,26.2,85,3.2,19.9,8.6,3.92,4.0
2021-07-02,28.0,24.7,26.0,86,3.68,15.44,4.6,3.14,14.0
2021-07-03,27.3,23.8,25.3,89,3.49,11.31,18.7,2.31,12.0
2021-07-04,29.0,23.0,25.4,86,3.13,17.4,8.9,3.52,10.0
2021-07-05,29.5,23.6,26.0,84,2.91,20.71,0.0,4.08,0.0
2021-07-06,28.4,24.5,26.1,86,3.25,19.58,5.0,3.79,8.0
2021-07-07,28.4,24.5,26.1,85,4.36,19.06,3.3,3.78,5.0
2021-07-08,27.5,24.4,25.6,87,4.31,18.94,7.6,3.58,20.0
2021-07-09,27.0,23.8,25.2,86,3.7,15.17,5.1,3.01,19.0
2021-07-10,27.6,23.1,25.3,85,2.87,19.8,1.1,3.8,9.0
2021-07-11,28.1,22.9,25.4,85,3.22,21.14,0.6,4.02,3.0
2021-07-12,27.6,23.5,25.5,85,3.27,20.0,0.8,3.79,3.0
2021-07-13,28.1,23.5,25.5,85,3.41,18.36,0.5,3.63,4.0
2021-07-14,28.0,23.9,25.6,86,4.09,19.22,1.8,3.69,13.0
2021-07-15,28.5,24.1,25.6,84,3.81,19.11,2.3,3.73,11.0
2021-07-16,26.8,23.6,24.7,89,3.99,10.13,25.3,2.1,17.0
2021-07-17,26.8,23.8,24.9,90,3.47,9.66,14.7,2.04,12.0
2021-07-18,27.5,23.8,25.3,87,3.19,15.45,0.0,3.06,0.0
2021-07-19,26.5,24.0,25.0,86,3.94,9.58,1.0,2.18,6.0
2021-07-20,27.4,24.0,25.3,84,4.15,17.31,1.2,3.44,8.0
2021-07-21,27.4,23.9,25.4,84,3.72,19.2,0.5,3.76,5.0
