date,T_max_C,T_min_C,T_mean_C,RH_mean_pct,wind_2m_ms,Rs_MJm2day,precip_mm,ET0_OM_mm_day,precip_hours
2017-10-16,33.3,21.7,26.2,75,1.49,20.88,0.5,4.56,3.0
2017-10-17,34.5,21.5,26.8,69,1.43,22.1,0.0,5.02,0.0
2017-10-18,33.7,21.9,27.0,70,1.49,20.82,0.0,4.61,0.0
2017-10-19,33.6,21.3,26.7,73,1.68,20.47,0.0,4.5,0.0
2017-10-20,33.8,21.5,27.0,70,1.54,20.7,0.0,4.6,0.0
2017-10-21,33.7,22.5,27.3,74,1.58,20.3,0.0,4.43,0.0
2017-10-22,33.0,22.5,27.1,75,1.83,20.44,0.0,4.44,0.0
2017-10-23,33.2,23.0,26.2,83,1.77,18.25,6.6,3.85,4.0
2017-10-24,33.2,22.7,26.5,84,1.36,17.54,1.6,3.69,2.0
2017-10-25,33.5,22.9,27.4,75,1.68,18.96,0.0,4.16,0.0
2017-10-26,34.0,22.8,27.6,72,1.72,20.33,0.0,4.61,0.0
2017-10-27,34.4,22.2,27.2,61,1.66,20.27,0.0,4.96,0.0
2017-10-28,33.5,20.5,26.2,62,1.13,20.29,0.0,4.47,0.0
2017-10-29,33.0,21.0,26.4,56,1.15,21.3,0.0,4.8,0.0
2017-10-30,35.2,20.4,27.3,55,0.94,21.77,0.0,4.81,0.0
2017-10-31,34.8,20.9,27.2,57,1.58,20.25,0.0,4.87,0.0
2017-11-01,34.8,22.1,27.8,63,1.81,20.49,0.0,4.91,0.0
2017-11-02,35.3,22.5,27.5,63,1.41,20.41,0.0,4.62,0.0
2017-11-03,35.0,22.4,27.4,67,1.73,20.03,0.0,4.68,0.0
2017-11-04,34.0,23.0,26.5,75,1.77,18.84,0.7,4.14,1.0
2017-11-05,31.5,22.6,25.6,85,1.68,16.18,3.9,3.38,2.0
2017-11-06,32.7,22.5,26.4,77,1.62,16.27,0.0,3.56,0.0
2017-11-07,33.8,22.3,26.7,67,1.49,18.75,0.0,4.34,0.0
2017-11-08,35.4,20.5,27.2,50,1.31,21.73,0.0,5.18,0.0
2017-11-09,35.0,21.6,27.2,61,1.05,18.64,0.0,4.19,0.0
2017-11-10,34.8,21.7,27.1,58,1.74,20.24,0.0,4.96,0.0
2017-11-11,35.0,19.0,26.2,45,1.53,21.97,0.0,5.29,0.0
2017-11-12,35.5,18.1,25.8,42,1.45,22.0,0.0,5.19,0.0
2017-11-13,33.6,20.3,26.4,60,1.37,20.14,0.0,4.55,0.0
2017-11-14,34.5,21.5,27.2,57,1.41,19.22,0.0,4.6,0.0
2017-11-15,34.5,22.4,27.4,66,1.82,18.89,0.0,4.44,0.0
2017-11-16,33.8,23.0,27.4,68,1.73,17.87,0.0,4.16,0.0
2017-11-17,33.5,21.8,27.0,68,1.67,17.68,0.0,4.05,0.0
2017-11-18,33.8,22.8,26.2,82,1.75,17.48,1.9,3.74,4.0
2017-11-19,33.8,22.9,27.3,69,1.88,17.64,0.3,4.15,1.0
2017-11-20,32.8,22.7,26.4,80,1.39,15.51,3.3,3.36,4.0
2017-11-21,32.7,22.6,26.2,81,1.27,15.9,0.6,3.45,3.0
2017-11-22,35.0,23.0,27.9,65,1.61,19.67,0.0,4.63,0.0
2017-11-23,33.0,23.0,26.1,80,1.8,15.45,3.4,3.4,4.0
2017-11-24,34.8,22.5,27.2,62,1.83,18.86,0.0,4.72,0.0
2017-11-25,33.9,18.6,25.4,55,1.11,19.54,0.0,4.38,0.0
2017-11-26,35.7,18.8,26.2,35,2.06,20.83,0.0,5.78,0.0
2017-11-27,34.5,19.1,25.9,33,2.28,20.76,0.0,5.87,0.0
2017-11-28,33.9,19.5,25.7,42,1.22,20.47,0.0,4.82,0.0
2017-11-29,35.2,20.3,26.7,33,1.93,20.15,0.0,5.55,0.0
2017-11-30,35.0,20.0,26.5,42,1.71,19.81,0.0,5.17,0.0
2017-12-01,35.8,18.6,26.8,36,2.14,19.97,0.0,5.74,0.0
2017-12-02,35.8,19.1,27.0,34,1.96,19.95,0.0,5.58,0.0
2017-12-03,34.8,20.5,26.0,48,1.6,19.5,0.0,4.86,0.0
2017-12-04,35.5,19.4,26.5,40,1.51,19.6,0.0,4.98,0.0
2017-12-05,35.8,19.0,26.6,38,1.7,19.35,0.0,5.19,0.0
2017-12-06,36.1,17.9,26.6,34,1.54,19.74,0.0,5.07,0.0
2017-12-07,34.6,20.1,26.4,44,1.11,18.49,0.0,4.35,0.0
2017-12-08,34.4,20.6,26.4,57,1.33,17.28,0.0,4.19,0.0
2017-12-09,33.8,19.8,26.1,47,1.78,18.71,0.0,4.92,0.0
2017-12-10,33.0,19.5,25.1,33,2.57,19.32,0.0,5.73,0.0
2017-12-11,32.7,19.1,25.3,31,1.89,17.53,0.0,4.94,0.0
2017-12-12,34.8,21.1,26.9,37,1.15,15.6,0.0,3.92,0.0
2017-12-13,35.5,21.0,27.7,46,1.45,17.97,0.0,4.56,0.0
2017-12-14,36.2,20.5,27.3,45,1.32,18.53,0.0,4.53,0.0
2017-12-15,34.0,20.5,26.6,53,1.5,16.73,0.0,4.18,0.0
2017-12-16,35.0,22.6,27.7,35,2.24,18.31,0.0,5.49,0.0
2017-12-17,35.5,20.4,27.2,36,1.69,18.4,0.0,5.02,0.0
2017-12-18,34.7,21.1,27.2,48,1.38,17.15,0.0,4.3,0.0
2017-12-19,30.9,23.7,26.4,71,1.77,13.57,0.6,3.16,3.0
2017-12-20,34.0,23.0,27.3,71,1.49,15.56,0.2,3.66,1.0
2017-12-21,33.9,22.8,27.4,52,2.04,17.36,0.0,4.89,0.0
2017-12-22,33.0,19.8,25.5,31,2.57,18.4,0.0,5.63,0.0
2017-12-23,33.0,19.3,25.2,27,2.72,19.1,0.0,5.97,0.0
2017-12-24,33.6,19.1,25.6,32,2.28,18.8,0.0,5.48,0.0
2017-12-25,34.6,20.0,26.4,35,2.19,18.72,0.0,5.41,0.0
2017-12-26,34.2,21.2,27.0,30,2.64,18.99,0.0,5.98,0.0
2017-12-27,34.8,22.3,27.4,31,2.79,19.07,0.0,6.15,0.0
2017-12-28,34.7,21.9,27.2,32,2.34,19.07,0.0,5.71,0.0
2017-12-29,34.0,20.5,26.4,35,2.18,18.75,0.0,5.39,0.0
2017-12-30,34.0,21.8,26.8,31,2.56,18.99,0.0,5.87,0.0
2017-12-31,33.5,20.4,26.2,25,2.72,19.19,0.0,6.17,0.0
2018-01-01,33.8,21.7,26.5,25,2.8,19.18,0.0,6.29,0.0
2018-01-02,34.6,20.0,26.3,28,2.01,19.19,0.0,5.47,0.0
2018-01-03,33.2,20.5,26.0,28,2.38,19.25,0.0,5.79,0.0
2018-01-04,33.2,20.6,25.7,28,2.39,19.32,0.0,5.77,0.0
2018-01-05,33.8,20.0,25.4,27,1.89,19.67,0.0,5.39,0.0
2018-01-06,33.5,18.4,24.8,27,1.6,19.68,0.0,5.08,0.0
2018-01-07,33.2,18.9,24.7,29,1.69,19.62,0.0,5.11,0.0
2018-01-08,34.3,20.9,26.4,28,2.27,19.41,0.0,5.79,0.0
2018-01-09,35.1,20.5,27.0,23,2.47,19.91,0.0,6.25,0.0
2018-01-10,34.5,17.9,25.6,23,1.97,19.97,0.0,5.65,0.0
2018-01-11,33.8,17.8,24.9,24,2.05,20.2,0.0,5.66,0.0
2018-01-12,34.2,17.9,25.1,24,2.23,20.06,0.0,5.86,0.0
2018-01-13,34.2,18.1,24.9,23,2.32,20.32,0.0,5.97,0.0
2018-01-14,34.2,18.9,25.1,22,1.8,20.4,0.0,5.53,0.0
2018-01-15,35.1,19.5,26.3,24,1.93,19.8,0.0,5.63,0.0
2018-01-16,35.7,18.7,26.2,33,1.27,19.56,0.0,4.79,0.0
2018-01-17,35.3,19.8,26.9,28,2.02,19.92,0.0,5.73,0.0
2018-01-18,35.3,19.8,26.6,23,2.29,20.36,0.0,6.15,0.0
2018-01-19,34.3,17.0,25.0,20,1.67,21.05,0.0,5.54,0.0
2018-01-20,35.0,18.1,25.8,24,1.73,20.6,0.0,5.56,0.0
2018-01-21,35.2,19.3,26.3,24,2.29,20.6,0.0,6.15,0.0
2018-01-22,35.0,17.9,25.8,20,2.37,20.92,0.0,6.31,0.0
2018-01-23,34.8,19.8,26.3,18,2.31,20.97,0.0,6.36,0.0
2018-01-24,34.0,18.4,25.9,22,2.28,20.65,0.0,6.14,0.0
2018-01-25,34.2,20.1,26.1,22,2.08,19.58,0.0,5.8,0.0
2018-01-26,34.8,19.8,26.3,26,1.85,18.81,0.0,5.39,0.0
2018-01-27,35.0,19.3,26.1,29,1.91,20.52,0.0,5.66,0.0
2018-01-28,35.2,19.9,26.7,32,1.72,20.28,0.0,5.43,0.0
2018-01-29,36.2,22.5,28.3,26,2.35,20.39,0.0,6.31,0.0
2018-01-30,35.5,20.5,27.2,21,2.27,20.84,0.0,6.29,0.0
2018-01-31,35.7,21.7,27.4,21,1.96,21.19,0.0,6.07,0.0
2018-02-01,36.2,19.5,26.7,25,1.49,21.33,0.0,5.5,0.0
2018-02-02,36.9,21.0,27.8,31,1.59,20.72,0.0,5.48,0.0
2018-02-03,35.8,21.9,28.4,41,1.48,17.26,0.0,4.66,0.0
2018-02-04,37.4,21.5,28.8,26,2.08,21.29,0.0,6.26,0.0
2018-02-05,38.3,20.5,28.4,29,1.82,21.38,0.0,6.06,0.0
2018-02-06,36.7,20.5,28.5,33,1.51,20.53,0.0,5.44,0.0
2018-02-07,38.2,22.1,29.1,35,1.65,21.32,0.0,5.71,0.0
2018-02-08,37.7,20.7,28.5,34,1.5,21.08,0.0,5.58,0.0
2018-02-09,37.0,22.3,28.7,30,2.24,21.18,0.0,6.39,0.0
2018-02-10,37.0,21.9,28.7,22,2.23,20.71,0.0,6.47,0.0
2018-02-11,36.5,24.0,29.2,19,2.52,19.92,0.0,6.79,0.0
2018-02-12,36.0,21.6,28.2,17,2.7,21.69,0.0,7.16,0.0
2018-02-13,36.5,19.9,27.5,19,2.23,21.99,0.0,6.62,0.0
2018-02-14,37.0,20.6,28.3,21,2.38,21.94,0.0,6.83,0.0
2018-02-15,37.9,20.8,29.2,22,2.41,21.96,0.0,6.96,0.0
2018-02-16,38.8,21.9,29.9,23,2.0,22.17,0.0,6.58,0.0
2018-02-17,38.7,21.9,29.5,26,1.47,22.18,0.0,5.94,0.0
2018-02-18,36.2,21.9,28.5,42,1.9,18.79,0.3,5.27,1.0
2018-02-19,36.7,24.7,29.2,58,1.85,17.71,0.2,4.63,1.0
2018-02-20,35.1,24.8,28.6,62,1.97,16.73,2.5,4.34,5.0
2018-02-21,36.5,23.6,28.0,70,2.31,18.61,1.4,4.63,5.0
2018-02-22,35.2,25.5,28.8,62,2.14,17.37,0.2,4.56,1.0
2018-02-23,33.2,24.6,28.4,64,2.05,18.41,0.0,4.6,0.0
2018-02-24,31.9,23.9,27.1,75,2.02,14.84,0.1,3.47,1.0
2018-02-25,35.3,23.5,27.7,72,1.38,18.0,0.4,4.19,3.0
2018-02-26,30.4,23.2,26.2,81,1.71,12.14,1.6,2.79,4.0
2018-02-27,36.0,23.2,28.1,68,1.84,19.2,0.1,4.59,1.0
2018-02-28,34.5,23.6,28.0,67,1.95,18.36,0.0,4.42,0.0
2018-03-01,36.3,23.6,29.0,59,2.05,19.75,0.0,5.18,0.0
2018-03-02,36.7,24.0,28.8,57,1.96,20.31,0.0,5.2,0.0
2018-03-03,37.3,23.0,28.8,52,1.96,20.58,0.0,5.47,0.0
2018-03-04,35.3,21.8,28.0,52,1.73,18.81,0.0,4.84,0.0
2018-03-05,35.7,22.9,28.4,61,2.08,18.21,0.0,4.64,0.0
2018-03-06,35.6,23.0,28.6,56,1.8,18.55,0.0,4.7,0.0
2018-03-07,36.2,24.9,27.9,63,1.88,16.2,1.4,4.21,2.0
2018-03-08,34.5,24.5,27.0,77,2.19,18.07,22.6,4.17,4.0
2018-03-09,34.9,23.4,28.1,69,2.06,19.57,0.1,4.64,1.0
2018-03-10,36.0,23.7,27.6,73,2.48,19.07,2.3,4.59,3.0
2018-03-11,35.6,23.2,28.4,69,1.96,19.18,0.1,4.61,1.0
2018-03-12,33.5,23.5,27.5,73,2.05,18.26,3.5,4.26,3.0
2018-03-13,36.0,24.5,29.1,64,2.07,18.95,0.2,4.73,2.0
2018-03-14,35.3,25.1,29.5,62,1.88,19.09,0.0,4.7,0.0
2018-03-15,34.3,23.6,28.8,68,2.3,19.44,7.5,4.77,4.0
2018-03-16,32.1,25.3,27.7,75,2.45,16.75,0.7,3.98,4.0
2018-03-17,33.2,24.0,27.2,78,2.42,18.07,2.6,4.11,3.0
2018-03-18,33.2,24.0,27.3,78,2.19,16.93,2.0,3.93,2.0
2018-03-19,35.3,24.1,28.5,69,2.06,19.29,0.0,4.66,0.0
2018-03-20,34.8,24.8,28.9,66,2.39,19.86,0.0,4.91,0.0
2018-03-21,33.5,23.7,27.9,73,2.32,18.56,4.5,4.43,3.0
2018-03-22,33.5,22.8,25.7,88,1.75,17.63,22.1,3.79,11.0
2018-03-23,30.8,23.6,26.0,82,1.71,13.51,5.6,2.95,6.0
2018-03-24,33.1,23.0,27.1,68,1.4,16.31,0.0,3.87,0.0
2018-03-25,35.4,20.1,27.1,40,1.13,22.83,0.0,5.32,0.0
2018-03-26,36.0,20.9,27.9,36,1.73,23.1,0.0,6.05,0.0
2018-03-27,36.6,22.7,28.9,50,1.48,22.28,0.0,5.43,0.0
2018-03-28,35.8,23.7,28.1,66,2.07,20.09,1.0,4.86,2.0
2018-03-29,35.2,24.5,27.9,75,2.11,18.93,5.3,4.4,4.0
2018-03-30,34.0,24.2,27.7,77,1.65,18.38,1.1,4.12,3.0
2018-03-31,36.8,24.5,29.7,63,1.43,22.02,0.0,5.16,0.0
2018-04-01,36.7,24.1,29.3,56,1.74,22.19,0.0,5.49,0.0
2018-04-02,34.8,24.6,28.5,65,2.11,19.06,0.9,4.75,1.0
2018-04-03,36.2,24.6,28.6,70,2.12,20.38,1.0,4.85,2.0
2018-04-04,34.8,23.9,27.5,76,2.14,19.19,12.8,4.44,9.0
2018-04-05,33.2,24.2,28.2,70,1.91,15.33,0.2,3.72,2.0
2018-04-06,33.8,24.0,27.7,73,2.19,20.52,0.8,4.77,3.0
2018-04-07,34.3,23.1,27.0,78,2.16,20.31,5.4,4.47,2.0
2018-04-08,33.6,23.5,27.6,75,2.08,19.41,11.7,4.43,3.0
2018-04-09,33.3,24.0,26.8,79,2.21,19.01,5.4,4.21,4.0
2018-04-10,32.2,23.6,26.8,76,2.21,15.28,2.2,3.57,2.0
2018-04-11,35.1,22.5,28.1,69,1.53,20.74,0.0,4.72,0.0
2018-04-12,33.4,24.1,27.6,74,2.43,18.62,0.3,4.39,2.0
2018-04-13,33.3,24.5,27.4,76,2.28,19.11,1.0,4.34,3.0
2018-04-14,32.2,24.9,27.5,75,2.39,18.08,3.5,4.17,2.0
2018-04-15,31.8,23.5,26.6,82,1.89,17.14,2.8,3.73,3.0
2018-04-16,33.6,23.8,26.9,81,1.98,20.03,6.4,4.34,5.0
2018-04-17,34.3,23.5,28.1,75,1.93,21.08,0.4,4.77,3.0
2018-04-18,33.5,23.9,27.6,76,2.22,19.89,2.0,4.48,4.0
2018-04-19,33.7,25.0,28.0,76,2.38,20.29,3.5,4.67,3.0
2018-04-20,33.5,24.5,27.4,77,2.35,17.83,4.5,4.1,3.0
2018-04-21,32.1,22.9,26.7,80,2.05,17.14,1.6,3.82,2.0
2018-04-22,34.3,23.0,27.3,73,2.05,19.95,0.8,4.49,1.0
2018-04-23,35.5,24.1,28.7,68,1.99,22.26,0.1,5.19,1.0
2018-04-24,34.5,24.9,28.5,72,2.61,20.7,0.5,4.93,1.0
2018-04-25,32.3,24.9,27.8,75,2.36,14.33,1.2,3.52,2.0
2018-04-26,34.8,24.0,27.2,79,2.09,19.32,3.1,4.38,5.0
2018-04-27,33.2,25.0,28.3,74,2.1,19.71,8.8,4.51,3.0
2018-04-28,33.2,23.2,27.3,81,1.78,15.73,2.1,3.57,7.0
2018-04-29,32.8,24.2,27.9,77,2.16,19.24,0.9,4.33,4.0
2018-04-30,32.3,23.6,26.0,87,2.17,16.55,4.3,3.52,4.0
2018-05-01,32.8,23.9,27.5,78,2.18,18.63,0.0,4.18,0.0
2018-05-02,33.1,24.1,27.7,77,2.36,19.02,0.0,4.33,0.0
2018-05-03,32.8,24.5,27.6,76,2.69,17.44,0.1,4.13,1.0
2018-05-04,33.1,23.6,27.5,77,2.33,19.62,0.0,4.44,0.0
2018-05-05,34.1,23.7,27.5,78,2.38,21.18,9.3,4.76,5.0
2018-05-06,30.9,23.3,26.2,83,2.6,13.91,6.3,3.11,7.0
2018-05-07,33.0,23.2,27.6,76,2.05,21.96,0.4,4.82,3.0
2018-05-08,34.1,24.0,28.2,74,2.39,21.84,0.2,5.02,2.0
2018-05-09,33.8,23.9,26.9,82,2.36,16.75,6.5,3.76,5.0
2018-05-10,31.4,23.6,26.0,86,2.19,13.85,8.9,3.04,7.0
2018-05-11,27.6,22.7,24.7,90,1.44,6.4,19.0,1.53,13.0
2018-05-12,31.2,22.0,25.6,84,1.64,19.05,4.6,3.98,6.0
2018-05-13,30.9,22.2,26.0,82,1.82,19.07,1.4,4.0,5.0
2018-05-14,32.8,23.5,26.5,81,1.73,17.77,10.0,3.84,3.0
2018-05-15,32.8,23.0,27.5,72,1.83,21.97,0.0,4.85,0.0
2018-05-16,33.0,24.4,27.5,78,1.89,19.85,2.9,4.33,2.0
2018-05-17,31.4,23.3,25.9,86,1.9,15.05,1.9,3.21,3.0
2018-05-18,32.0,22.8,26.4,82,1.53,20.6,1.4,4.29,1.0
2018-05-19,32.7,23.5,26.6,83,1.74,19.42,4.5,4.15,2.0
2018-05-20,32.4,24.0,27.3,77,2.23,21.12,1.4,4.56,2.0
2018-05-21,32.8,24.1,26.8,81,2.73,17.89,2.3,3.94,5.0
2018-05-22,32.3,23.5,27.0,81,2.29,18.4,0.8,3.98,2.0
2018-05-23,32.5,23.6,27.1,79,2.12,17.85,0.6,3.97,1.0
2018-05-24,32.5,24.0,27.5,77,2.1,18.86,0.7,4.19,2.0
2018-05-25,30.8,24.2,26.8,79,2.75,14.91,3.6,3.43,6.0
2018-05-26,32.5,23.0,25.9,81,2.41,14.63,3.6,3.33,7.0
2018-05-27,29.8,22.7,25.4,85,2.02,16.11,4.3,3.26,6.0
2018-05-28,30.6,23.4,26.1,82,1.92,18.05,1.2,3.83,4.0
2018-05-29,32.4,23.2,26.8,78,1.78,20.15,1.1,4.36,4.0
2018-05-30,30.0,23.2,25.6,86,2.17,16.43,9.0,3.35,5.0
2018-05-31,32.9,22.1,26.8,78,1.48,19.95,2.3,4.28,4.0
2018-06-01,31.9,23.3,26.5,82,1.68,20.23,8.2,4.23,6.0
2018-06-02,31.1,23.0,25.6,88,1.61,19.1,8.3,3.84,9.0
2018-06-03,29.5,22.6,25.5,88,1.85,14.83,18.0,3.11,12.0
2018-06-04,32.8,22.6,25.9,88,1.55,18.7,8.8,3.87,9.0
2018-06-05,33.3,22.8,27.0,84,1.7,21.29,1.9,4.5,3.0
2018-06-06,31.0,23.9,26.2,89,1.63,13.69,11.1,2.88,9.0
2018-06-07,31.5,22.9,26.3,85,1.36,16.5,2.2,3.5,4.0
2018-06-08,35.0,23.4,27.6,77,1.85,22.19,0.9,4.86,4.0
2018-06-09,31.8,23.7,26.5,83,2.63,16.97,3.0,3.71,7.0
2018-06-10,30.5,23.0,25.6,86,2.21,15.39,3.8,3.23,4.0
2018-06-11,31.9,22.6,26.1,83,1.48,16.37,0.4,3.48,4.0
2018-06-12,32.2,22.9,26.9,77,1.5,17.72,0.4,3.79,1.0
2018-06-13,32.5,23.9,26.8,82,1.89,18.75,3.7,4.05,4.0
2018-06-14,32.2,23.8,26.7,82,2.0,19.3,1.9,4.1,4.0
2018-06-15,31.5,23.5,26.6,82,2.07,18.32,2.0,3.94,2.0
2018-06-16,29.7,23.8,26.2,84,2.21,15.87,1.7,3.39,8.0
2018-06-17,30.4,22.4,25.8,84,2.02,15.12,13.6,3.29,7.0
2018-06-18,28.9,22.3,24.8,87,2.84,11.84,14.1,2.68,19.0
2018-06-19,28.9,22.4,25.2,82,3.22,14.54,4.1,3.26,10.0
2018-06-20,28.8,22.6,24.9,84,2.49,12.65,2.0,2.83,5.0
2018-06-21,26.1,22.5,24.2,86,2.33,7.5,5.9,1.81,7.0
2018-06-22,30.5,21.5,25.4,80,2.08,18.42,2.2,3.92,9.0
2018-06-23,28.4,22.5,24.8,82,2.55,16.25,4.7,3.46,13.0
2018-06-24,26.6,21.5,23.3,92,1.99,9.56,30.3,1.96,19.0
2018-06-25,30.2,21.3,24.6,87,1.37,17.49,1.7,3.58,6.0
2018-06-26,31.0,22.1,25.1,87,1.23,17.74,8.4,3.62,7.0
2018-06-27,30.3,22.2,24.9,87,2.42,17.64,1.6,3.58,7.0
2018-06-28,30.1,22.0,25.2,84,1.78,16.59,5.1,3.46,5.0
2018-06-29,28.4,22.5,24.5,90,1.47,13.04,4.4,2.68,12.0
2018-06-30,28.5,21.8,24.2,89,1.58,15.56,14.5,3.13,13.0
2018-07-01,25.1,21.1,22.6,93,1.94,8.2,38.3,1.67,14.0
2018-07-02,28.0,21.0,24.4,84,1.79,14.88,1.3,3.13,4.0
2018-07-03,29.1,22.4,23.9,90,1.38,11.85,9.5,2.42,12.0
2018-07-04,28.8,22.0,24.3,89,1.98,15.66,5.8,3.16,9.0
2018-07-05,28.2,22.0,24.4,91,1.43,16.0,8.7,3.2,11.0
2018-07-06,29.8,21.4,25.1,84,1.44,15.83,0.4,3.32,1.0
2018-07-07,30.0,22.1,24.8,86,1.56,16.64,8.7,3.47,9.0
2018-07-08,31.1,21.9,25.6,85,1.29,19.08,4.1,3.95,8.0
2018-07-09,30.5,22.5,24.8,88,1.62,17.27,9.2,3.55,7.0
2018-07-10,30.8,22.2,25.8,83,1.62,18.7,0.5,3.89,2.0
2018-07-11,31.3,22.1,25.0,87,1.6,18.7,9.6,3.78,11.0
2018-07-12,28.6,21.9,24.4,90,1.7,16.53,14.4,3.25,12.0
2018-07-13,29.8,22.1,24.7,88,2.17,16.8,2.1,3.48,10.0
2018-07-14,30.7,21.5,25.6,84,1.88,19.99,1.2,4.12,4.0
2018-07-15,29.9,22.9,25.4,84,2.14,16.98,2.6,3.57,9.0
2018-07-16,28.1,22.4,24.2,89,2.09,13.11,13.6,2.68,8.0
2018-07-17,28.4,21.5,23.7,90,2.46,14.26,5.1,2.78,13.0
2018-07-18,29.1,21.5,24.1,88,1.86,12.9,4.9,2.72,9.0
2018-07-19,29.2,21.9,24.8,89,1.62,17.47,5.5,3.51,6.0
2018-07-20,28.9,22.0,24.5,89,2.05,16.26,3.9,3.17,8.0
2018-07-21,24.4,22.0,22.8,99,1.57,6.31,11.8,1.21,21.0
2018-07-22,29.9,21.4,24.6,90,1.47,18.51,8.9,3.66,14.0
2018-07-23,30.5,22.1,25.8,84,1.46,18.58,0.2,3.9,2.0
2018-07-24,30.0,23.0,25.4,86,2.12,15.63,4.1,3.28,8.0
2018-07-25,27.6,22.2,23.9,92,2.49,13.43,6.2,2.64,17.0
2018-07-26,26.0,21.9,23.3,91,2.63,10.72,2.6,2.15,13.0
2018-07-27,29.6,21.9,24.8,83,1.34,16.32,2.8,3.47,6.0
2018-07-28,30.9,21.2,25.1,85,1.57,19.95,4.2,4.11,4.0
2018-07-29,30.0,21.8,25.0,85,2.44,17.56,1.3,3.66,7.0
2018-07-30,28.8,21.7,23.6,93,1.89,11.33,11.3,2.24,16.0
2018-07-31,28.3,20.8,24.3,76,2.12,14.58,0.2,3.21,2.0
2018-08-01,29.2,20.9,24.9,76,1.68,18.0,0.4,3.8,3.0
2018-08-02,28.9,21.8,24.3,85,1.96,17.94,2.8,3.63,8.0
2018-08-03,28.5,21.9,23.4,89,2.04,13.64,4.4,2.72,9.0
2018-08-04,27.9,21.1,24.2,84,1.8,17.46,1.9,3.5,10.0
2018-08-05,29.7,20.6,24.7,80,1.94,16.99,0.5,3.6,4.0
2018-08-06,28.0,21.9,24.3,86,1.87,11.94,1.7,2.56,5.0
2018-08-07,27.0,21.4,23.1,92,1.8,12.03,18.4,2.34,12.0
2018-08-08,29.2,20.4,24.6,81,1.7,18.97,1.3,3.91,6.0
2018-08-09,29.6,21.4,25.1,80,1.76,19.9,0.9,4.09,6.0
2018-08-10,30.0,22.3,24.8,85,1.91,16.89,2.9,3.44,9.0
2018-08-11,30.1,22.0,24.8,86,1.81,18.35,2.5,3.74,3.0
2018-08-12,31.0,22.4,25.4,83,2.01,19.81,1.4,4.09,5.0
2018-08-13,24.4,21.2,22.6,98,1.23,7.35,34.9,1.46,24.0
2018-08-14,27.2,21.1,23.3,93,1.19,13.24,5.2,2.65,8.0
2018-08-15,30.9,20.6,25.5,78,1.45,20.93,0.3,4.41,2.0
2018-08-16,30.6,22.0,25.2,84,1.75,18.6,10.4,3.82,8.0
2018-08-17,26.2,22.8,24.3,92,1.77,10.22,14.4,2.08,12.0
2018-08-18,25.4,22.0,23.3,93,1.95,7.73,14.3,1.53,15.0
2018-08-19,28.3,21.7,24.3,88,1.77,15.36,5.0,3.13,9.0
2018-08-20,28.0,22.1,23.9,91,1.8,13.53,6.1,2.65,11.0
2018-08-21,25.6,21.4,22.8,94,1.8,8.77,18.5,1.76,22.0
2018-08-22,27.5,21.0,23.2,93,1.35,11.83,11.2,2.37,24.0
2018-08-23,25.8,21.7,23.1,95,1.75,9.46,23.4,1.86,15.0
2018-08-24,23.8,21.2,22.1,99,2.22,6.24,14.7,1.14,20.0
2018-08-25,23.8,21.3,22.3,98,2.42,8.48,23.0,1.51,16.0
2018-08-26,27.5,21.2,23.5,91,1.6,9.76,18.4,2.08,17.0
2018-08-27,29.5,21.1,24.0,90,1.28,15.67,7.8,3.12,13.0
2018-08-28,29.5,21.6,24.3,91,0.86,15.16,14.6,3.08,9.0
2018-08-29,28.2,21.6,24.1,87,1.72,14.45,14.1,3.02,15.0
2018-08-30,28.0,21.6,24.1,89,1.37,13.82,13.5,2.8,14.0
2018-08-31,25.9,21.5,23.1,95,1.91,9.62,8.1,1.89,20.0
2018-09-01,29.0,22.0,24.0,91,2.02,12.13,4.4,2.53,18.0
2018-09-02,28.2,21.9,24.2,89,1.82,13.37,2.7,2.79,11.0
2018-09-03,26.9,21.5,23.1,95,1.0,9.79,12.9,1.95,15.0
2018-09-04,27.2,21.1,23.6,89,1.66,17.14,17.3,3.38,18.0
2018-09-05,29.2,21.1,24.1,91,1.55,18.51,4.3,3.64,14.0
2018-09-06,28.5,21.6,24.3,90,1.48,13.13,5.2,2.66,13.0
2018-09-07,27.8,21.1,23.6,94,1.39,12.37,21.0,2.44,19.0
2018-09-08,25.8,20.8,22.6,94,2.14,9.11,19.0,1.85,22.0
2018-09-09,28.1,21.1,24.3,85,2.18,15.85,2.9,3.24,11.0
2018-09-10,29.2,21.9,24.8,85,1.45,15.72,3.0,3.26,2.0
2018-09-11,27.8,21.6,23.4,94,1.03,12.91,12.8,2.55,17.0
2018-09-12,30.7,21.5,24.5,87,1.04,18.19,9.5,3.73,11.0
2018-09-13,31.8,21.5,25.3,86,1.4,20.98,1.2,4.29,2.0
2018-09-14,31.2,21.4,25.2,84,1.53,19.49,0.8,4.03,4.0
2018-09-15,30.2,21.3,24.6,88,1.16,18.83,8.6,3.76,11.0
2018-09-16,27.7,21.4,23.5,92,1.32,12.49,9.3,2.47,16.0
2018-09-17,32.3,21.9,25.6,85,1.15,19.83,1.8,4.14,3.0
2018-09-18,30.1,21.8,24.8,91,1.23,16.81,4.7,3.38,7.0
2018-09-19,30.8,21.9,25.7,81,1.83,16.48,0.2,3.53,2.0
